Popolazione residente nei comuni d'Italia al 1° gennaio 2017
"Codice_ISTAT","Comune","Maschi","Femmine","Totale"
"018123","Robbio","2795.0","3066.0","5861.0"
"018124","Robecco Pavese","277.0","281.0","558.0"
"018125","Rocca de' Giorgi","45.0","35.0","80.0"
"018126","Rocca Susella","101.0","111.0","212.0"
"018127","Rognano","320.0","313.0","633.0"
"018128","Romagnese","348.0","345.0","693.0"
"018129","Roncaro","793.0","755.0","1548.0"
"018130","Rosasco","293.0","286.0","579.0"
"018131","Rovescala","443.0","463.0","906.0"
"018132","Ruino","348.0","364.0","712.0"
"018133","San Cipriano Po","248.0","235.0","483.0"
"018134","San Damiano al Colle","328.0","326.0","654.0"
"018135","San Genesio ed Uniti","1901.0","2005.0","3906.0"
"018136","San Giorgio di Lomellina","548.0","530.0","1078.0"
"018137","San Martino Siccomario","3019.0","3208.0","6227.0"
"018138","Sannazzaro de' Burgondi","2696.0","2746.0","5442.0"
"018139","Santa Cristina e Bissone","1033.0","973.0","2006.0"
"018140","Santa Giuletta","794.0","845.0","1639.0"
"018141","Sant'Alessio con Vialone","491.0","470.0","961.0"
"018142","Santa Margherita di Staffora","246.0","228.0","474.0"
"018143","Santa Maria della Versa","1131.0","1226.0","2357.0"
"018144","Sant'Angelo Lomellina","399.0","397.0","796.0"
"018145","San Zenone al Po","298.0","289.0","587.0"
"018146","Sartirana Lomellina","784.0","868.0","1652.0"
"018147","Scaldasole","463.0","476.0","939.0"
"018148","Semiana","108.0","118.0","226.0"
"018149","Silvano Pietra","341.0","327.0","668.0"
"018150","Siziano","2964.0","3066.0","6030.0"
"018151","Sommo","563.0","584.0","1147.0"
"018152","Spessa","292.0","314.0","606.0"
"018153","Stradella","5628.0","6030.0","11658.0"
"018154","Suardi","305.0","301.0","606.0"
"018155","Torrazza Coste","820.0","854.0","1674.0"
"018156","Torre Beretti e Castellaro","286.0","270.0","556.0"
"018157","Torre d'Arese","509.0","463.0","972.0"
"018158","Torre de' Negri","155.0","162.0","317.0"
"018159","Torre d'Isola","1170.0","1236.0","2406.0"
"018160","Torrevecchia Pia","1799.0","1746.0","3545.0"
"018161","Torricella Verzate","407.0","422.0","829.0"
"018162","Travacò Siccomario","2159.0","2261.0","4420.0"
"018163","Trivolzio","1109.0","1093.0","2202.0"
"018164","Tromello","1845.0","1935.0","3780.0"
"018165","Trovo","523.0","496.0","1019.0"
"018166","Val di Nizza","304.0","320.0","624.0"
"018167","Valeggio","115.0","108.0","223.0"
"018168","Valle Lomellina","1114.0","1100.0","2214.0"
"018169","Valle Salimbene","735.0","755.0","1490.0"
"018170","Valverde","144.0","142.0","286.0"
"018171","Varzi","1536.0","1671.0","3207.0"
"018172","Velezzo Lomellina","54.0","44.0","98.0"
"018173","Vellezzo Bellini","1650.0","1649.0","3299.0"
"018174","Verretto","190.0","185.0","375.0"
"018175","Verrua Po","625.0","652.0","1277.0"
"018176","Vidigulfo","3161.0","3199.0","6360.0"
"018177","Vigevano","30723.0","32782.0","63505.0"
"018178","Villa Biscossi","36.0","41.0","77.0"
"018179","Villanova d'Ardenghi","374.0","396.0","770.0"
"018180","Villanterio","1580.0","1554.0","3134.0"
"018181","Vistarino","782.0","785.0","1567.0"
"018182","Voghera","18831.0","20596.0","39427.0"
"018183","Volpara","69.0","63.0","132.0"
"018184","Zavattarello","540.0","500.0","1040.0"
"018185","Zeccone","814.0","883.0","1697.0"
"018186","Zeme","544.0","523.0","1067.0"
"018187","Zenevredo","234.0","243.0","477.0"
"018188","Zerbo","180.0","229.0","409.0"
"018189","Zerbolò","900.0","875.0","1775.0"
"018190","Zinasco","1575.0","1662.0","3237.0"
"018191","Cornale e Bastida","421.0","449.0","870.0"
"018192","Corteolona e Genzone","1257.0","1332.0","2589.0"
"019001","Acquanegra Cremonese","572.0","609.0","1181.0"
"019002","Agnadello","1942.0","1930.0","3872.0"
"019003","Annicco","996.0","1057.0","2053.0"
"019004","Azzanello","313.0","322.0","635.0"
"019005","Bagnolo Cremasco","2430.0","2416.0","4846.0"
"019006","Bonemerse","768.0","752.0","1520.0"
"019007","Bordolano","315.0","302.0","617.0"
"019008","Ca' d'Andrea","216.0","215.0","431.0"
"019009","Calvatone","637.0","580.0","1217.0"
"019010","Camisano","641.0","627.0","1268.0"
"019011","Campagnola Cremasca","334.0","352.0","686.0"
"019012","Capergnanica","1075.0","1075.0","2150.0"
"019013","Cappella Cantone","271.0","305.0","576.0"
"019014","Cappella de' Picenardi","212.0","220.0","432.0"
"019015","Capralba","1172.0","1175.0","2347.0"
"019016","Casalbuttano ed Uniti","1857.0","2050.0","3907.0"
"019017","Casale Cremasco-Vidolasco","958.0","916.0","1874.0"
"019018","Casaletto Ceredano","594.0","578.0","1172.0"
"019019","Casaletto di Sopra","287.0","270.0","557.0"
"019020","Casaletto Vaprio","860.0","913.0","1773.0"
"019021","Casalmaggiore","7632.0","7744.0","15376.0"
"019022","Casalmorano","817.0","818.0","1635.0"
"019023","Casteldidone","298.0","268.0","566.0"
"019024","Castel Gabbiano","245.0","230.0","475.0"
"019025","Castelleone","4632.0","4742.0","9374.0"
"019026","Castelverde","2844.0","2871.0","5715.0"
"019027","Castelvisconti","152.0","149.0","301.0"
"019028","Cella Dati","257.0","254.0","511.0"
"019029","Chieve","1132.0","1150.0","2282.0"
"019030","Cicognolo","474.0","489.0","963.0"
"019031","Cingia de' Botti","617.0","637.0","1254.0"
"019032","Corte de' Cortesi con Cignone","560.0","527.0","1087.0"
"019033","Corte de' Frati","715.0","693.0","1408.0"
"019034","Credera Rubbiano","793.0","807.0","1600.0"
"019035","Crema","16547.0","17863.0","34410.0"
"019036","Cremona","34195.0","37729.0","71924.0"
"019037","Cremosano","882.0","873.0","1755.0"
"019038","Crotta d'Adda","320.0","321.0","641.0"
"019039","Cumignano sul Naviglio","233.0","215.0","448.0"
"019040","Derovere","154.0","142.0","296.0"
"019041","Dovera","1931.0","1922.0","3853.0"
"019042","Drizzona","273.0","293.0","566.0"
"019043","Fiesco","593.0","609.0","1202.0"
"019044","Formigara","524.0","507.0","1031.0"
"019045","Gabbioneta-Binanuova","420.0","440.0","860.0"
"019046","Gadesco-Pieve Delmona","1012.0","1005.0","2017.0"
"019047","Genivolta","610.0","586.0","1196.0"
"019048","Gerre de' Caprioli","664.0","667.0","1331.0"
"019049","Gombito","328.0","303.0","631.0"
"019050","Grontardo","743.0","724.0","1467.0"
"019051","Grumello Cremonese ed Uniti","901.0","888.0","1789.0"
"019052","Gussola","1345.0","1382.0","2727.0"
"019053","Isola Dovarese","574.0","584.0","1158.0"
"019054","Izano","1002.0","1000.0","2002.0"
"019055","Madignano","1455.0","1443.0","2898.0"
"019056","Malagnino","841.0","887.0","1728.0"
"019057","Martignana di Po","1013.0","1004.0","2017.0"
"019058","Monte Cremasco","1160.0","1172.0","2332.0"
"019059","Montodine","1246.0","1271.0","2517.0"
"019060","Moscazzano","410.0","390.0","800.0"
"019061","Motta Baluffi","448.0","451.0","899.0"
"019062","Offanengo","2986.0","3028.0","6014.0"
"019063","Olmeneta","449.0","497.0","946.0"
"019064","Ostiano","1463.0","1482.0","2945.0"
"019065","Paderno Ponchielli","696.0","738.0","1434.0"
"019066","Palazzo Pignano","1938.0","1868.0","3806.0"
"019067","Pandino","4460.0","4555.0","9015.0"
"019068","Persico Dosimo","1671.0","1716.0","3387.0"
"019069","Pescarolo ed Uniti","760.0","784.0","1544.0"
"019070","Pessina Cremonese","325.0","301.0","626.0"
"019071","Piadena","1675.0","1780.0","3455.0"
"019072","Pianengo","1291.0","1258.0","2549.0"
"019073","Pieranica","584.0","584.0","1168.0"
"019074","Pieve d'Olmi","633.0","658.0","1291.0"
"019075","Pieve San Giacomo","785.0","801.0","1586.0"
"019076","Pizzighettone","3157.0","3344.0","6501.0"
"019077","Pozzaglio ed Uniti","748.0","725.0","1473.0"
"019078","Quintano","478.0","471.0","949.0"
"019079","Ricengo","882.0","875.0","1757.0"
"019080","Ripalta Arpina","495.0","498.0","993.0"
"019081","Ripalta Cremasca","1701.0","1705.0","3406.0"
"019082","Ripalta Guerina","288.0","241.0","529.0"
"019083","Rivarolo del Re ed Uniti","1005.0","962.0","1967.0"
"019084","Rivolta d'Adda","3956.0","4177.0","8133.0"
"019085","Robecco d'Oglio","1117.0","1226.0","2343.0"
"019086","Romanengo","1504.0","1567.0","3071.0"
"019087","Salvirola","577.0","586.0","1163.0"
"019088","San Bassano","1042.0","1120.0","2162.0"
"019089","San Daniele Po","677.0","697.0","1374.0"
"019090","San Giovanni in Croce","920.0","992.0","1912.0"
"019091","San Martino del Lago","220.0","218.0","438.0"
"019092","Scandolara Ravara","679.0","701.0","1380.0"
"019093","Scandolara Ripa d'Oglio","303.0","269.0","572.0"
"019094","Sergnano","1793.0","1775.0","3568.0"
"019095","Sesto ed Uniti","1576.0","1637.0","3213.0"
"019096","Solarolo Rainerio","465.0","469.0","934.0"
"019097","Soncino","3768.0","3897.0","7665.0"
"019098","Soresina","4353.0","4595.0","8948.0"
"019099","Sospiro","1544.0","1559.0","3103.0"
"019100","Spinadesco","737.0","771.0","1508.0"
"019101","Spineda","299.0","309.0","608.0"
"019102","Spino d'Adda","3399.0","3444.0","6843.0"
"019103","Stagno Lombardo","778.0","772.0","1550.0"
"019104","Ticengo","211.0","232.0","443.0"
"019105","Torlino Vimercati","236.0","233.0","469.0"
"019106","Tornata","245.0","216.0","461.0"
"019107","Torre de' Picenardi","844.0","853.0","1697.0"
"019108","Torricella del Pizzo","298.0","296.0","594.0"
"019109","Trescore Cremasco","1437.0","1451.0","2888.0"
"019110","Trigolo","828.0","903.0","1731.0"
"019111","Vaiano Cremasco","1881.0","1886.0","3767.0"
"019112","Vailate","2305.0","2269.0","4574.0"
"019113","Vescovato","1922.0","1973.0","3895.0"
"019114","Volongo","278.0","247.0","525.0"
"019115","Voltido","191.0","168.0","359.0"
"020001","Acquanegra sul Chiese","1468.0","1467.0","2935.0"
"020002","Asola","4936.0","5157.0","10093.0"
"020003","Bagnolo San Vito","2950.0","3013.0","5963.0"
"020004","Bigarello","1064.0","1056.0","2120.0"
"020006","Borgofranco sul Po","364.0","408.0","772.0"
"020007","Bozzolo","2054.0","2155.0","4209.0"
"020008","Canneto sull'Oglio","2231.0","2202.0","4433.0"
"020009","Carbonara di Po","637.0","622.0","1259.0"
"020010","Casalmoro","1139.0","1103.0","2242.0"
"020011","Casaloldo","1332.0","1355.0","2687.0"
"020012","Casalromano","724.0","762.0","1486.0"
"020013","Castelbelforte","1611.0","1636.0","3247.0"
"020014","Castel d'Ario","2233.0","2436.0","4669.0"
"020015","Castel Goffredo","6276.0","6313.0","12589.0"
"020016","Castellucchio","2601.0","2627.0","5228.0"
"020017","Castiglione delle Stiviere","11506.0","11768.0","23274.0"
"020018","Cavriana","1874.0","1983.0","3857.0"
"020019","Ceresara","1321.0","1313.0","2634.0"
"020020","Commessaggio","527.0","571.0","1098.0"
"020021","Curtatone","7163.0","7644.0","14807.0"
"020022","Dosolo","1682.0","1736.0","3418.0"
"020023","Felonica","636.0","700.0","1336.0"
"020024","Gazoldo degli Ippoliti","1551.0","1432.0","2983.0"
"020025","Gazzuolo","1090.0","1169.0","2259.0"
"020026","Goito","5076.0","5202.0","10278.0"
"020027","Gonzaga","4628.0","4565.0","9193.0"
"020028","Guidizzolo","3011.0","3068.0","6079.0"
"020029","Magnacavallo","754.0","767.0","1521.0"
"020030","Mantova","23158.0","26150.0","49308.0"
"020031","Marcaria","3259.0","3387.0","6646.0"
"020032","Mariana Mantovana","355.0","391.0","746.0"
"020033","Marmirolo","3823.0","4007.0","7830.0"
"020034","Medole","1957.0","2074.0","4031.0"
"020035","Moglia","2725.0","2819.0","5544.0"
"020036","Monzambano","2431.0","2405.0","4836.0"
"020037","Motteggiana","1366.0","1289.0","2655.0"
"020038","Ostiglia","3332.0","3506.0","6838.0"
"020039","Pegognaga","3477.0","3592.0","7069.0"
"020040","Pieve di Coriano","510.0","523.0","1033.0"
"020041","Piubega","861.0","839.0","1700.0"
"020042","Poggio Rusco","3271.0","3357.0","6628.0"
"020043","Pomponesco","843.0","867.0","1710.0"
"020044","Ponti sul Mincio","1170.0","1213.0","2383.0"
"020045","Porto Mantovano","8088.0","8399.0","16487.0"
"020046","Quingentole","590.0","596.0","1186.0"
"020047","Quistello","2705.0","2911.0","5616.0"
"020048","Redondesco","624.0","651.0","1275.0"
"020049","Revere","1208.0","1300.0","2508.0"
"020050","Rivarolo Mantovano","1279.0","1305.0","2584.0"
"020051","Rodigo","2612.0","2669.0","5281.0"
"020052","Roncoferraro","3458.0","3595.0","7053.0"
"020053","Roverbella","4219.0","4290.0","8509.0"
"020054","Sabbioneta","2083.0","2133.0","4216.0"
"020055","San Benedetto Po","3557.0","3660.0","7217.0"
"020056","San Giacomo delle Segnate","786.0","809.0","1595.0"
"020057","San Giorgio di Mantova","4686.0","4860.0","9546.0"
"020058","San Giovanni del Dosso","628.0","636.0","1264.0"
"020059","San Martino dall'Argine","851.0","898.0","1749.0"
"020060","Schivenoglia","585.0","616.0","1201.0"
"020061","Sermide e Felonica","3015.0","3074.0","6089.0"
"020062","Serravalle a Po","740.0","758.0","1498.0"
"020063","Solferino","1294.0","1348.0","2642.0"
"020064","Sustinente","975.0","1093.0","2068.0"
"020065","Suzzara","10462.0","10749.0","21211.0"
"020066","Viadana","9978.0","10000.0","19978.0"
"020067","Villa Poma","954.0","1060.0","2014.0"
"020068","Villimpenta","1063.0","1127.0","2190.0"
"020070","Volta Mantovana","3565.0","3787.0","7352.0"
"020071","Borgo Virgilio","7273.0","7382.0","14655.0"
"021001","Aldino/Aldein","848.0","816.0","1664.0"
"021002","Andriano/Andrian","521.0","508.0","1029.0"
"021003","Anterivo/Altrei","198.0","198.0","396.0"
"021004","Appiano sulla strada del vino/Eppan an der Weinstraße","7339.0","7561.0","14900.0"
"021005","Avelengo/Hafling","382.0","381.0","763.0"
"021006","Badia/Abtei","1710.0","1773.0","3483.0"
"021007","Barbiano/Barbian","854.0","845.0","1699.0"
"021008","Bolzano/Bozen","51331.0","55620.0","106951.0"
"021009","Braies/Prags","326.0","324.0","650.0"
"021010","Brennero/Brenner","1123.0","1067.0","2190.0"
"021011","Bressanone/Brixen","10471.0","11217.0","21688.0"
"021012","Bronzolo/Branzoll","1391.0","1400.0","2791.0"
"021013","Brunico/Bruneck","8092.0","8264.0","16356.0"
"021014","Caines/Kuens","193.0","210.0","403.0"
"021015","Caldaro sulla strada del vino/Kaltern an der Weinstraße","3871.0","4133.0","8004.0"
"021016","Campo di Trens/Freienfeld","1372.0","1296.0","2668.0"
"021017","Campo Tures/Sand in Taufers","2666.0","2724.0","5390.0"
"021018","Castelbello-Ciardes/Kastelbell-Tschars","1184.0","1117.0","2301.0"
"021019","Castelrotto/Kastelruth","3474.0","3398.0","6872.0"
"021020","Cermes/Tscherms","778.0","778.0","1556.0"
"021021","Chienes/Kiens","1424.0","1382.0","2806.0"
"021022","Chiusa/Klausen","2608.0","2603.0","5211.0"
"021023","Cornedo all'Isarco/Karneid","1730.0","1631.0","3361.0"
"021024","Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße","1116.0","1110.0","2226.0"
"021025","Cortina sulla strada del vino/Kurtinig an der Weinstraße","326.0","327.0","653.0"
"021026","Corvara in Badia/Corvara","681.0","688.0","1369.0"
"021027","Curon Venosta/Graun im Vinschgau","1226.0","1150.0","2376.0"
"021028","Dobbiaco/Toblach","1680.0","1680.0","3360.0"
"021029","Egna/Neumarkt","2566.0","2691.0","5257.0"
"021030","Falzes/Pfalzen","1392.0","1369.0","2761.0"
"021031","Fiè allo Sciliar/Völs am Schlern","1779.0","1792.0","3571.0"
"021032","Fortezza/Franzensfeste","514.0","495.0","1009.0"
"021033","Funes/Villnöß","1284.0","1309.0","2593.0"
"021034","Gais/Gais","1657.0","1580.0","3237.0"
"021035","Gargazzone/Gargazon","839.0","863.0","1702.0"
"021036","Glorenza/Glurns","465.0","423.0","888.0"
"021037","Laces/Latsch","2609.0","2612.0","5221.0"
"021038","Lagundo/Algund","2421.0","2621.0","5042.0"
"021039","Laion/Lajen","1313.0","1343.0","2656.0"
"021040","Laives/Leifers","8836.0","8944.0","17780.0"
"021041","Lana/Lana","5825.0","6221.0","12046.0"
"021042","Lasa/Laas","2015.0","1980.0","3995.0"
"021043","Lauregno/Laurein","184.0","157.0","341.0"
"021044","Luson/Lüsen","769.0","760.0","1529.0"
"021045","Magrè sulla strada del vino/Margreid an der Weinstraße","626.0","664.0","1290.0"
"021046","Malles Venosta/Mals","2679.0","2546.0","5225.0"
"021047","Marebbe/Enneberg","1516.0","1508.0","3024.0"
"021048","Marlengo/Marling","1340.0","1334.0","2674.0"
"021049","Martello/Martell","469.0","393.0","862.0"
"021050","Meltina/Mölten","875.0","801.0","1676.0"
"021051","Merano/Meran","19234.0","20813.0","40047.0"
"021052","Monguelfo-Tesido/Welsberg-Taisten","1431.0","1461.0","2892.0"
"021053","Montagna/Montan","824.0","848.0","1672.0"
"021054","Moso in Passiria/Moos in Passeier","1115.0","992.0","2107.0"
"021055","Nalles/Nals","977.0","998.0","1975.0"
"021056","Naturno/Naturns","2920.0","2857.0","5777.0"
"021057","Naz-Sciaves/Natz-Schabs","1589.0","1582.0","3171.0"
"021058","Nova Levante/Welschnofen","982.0","950.0","1932.0"
"021059","Nova Ponente/Deutschnofen","1989.0","1933.0","3922.0"
"021060","Ora/Auer","1793.0","1906.0","3699.0"
"021061","Ortisei/St. Ulrich","2373.0","2448.0","4821.0"
"021062","Parcines/Partschins","1815.0","1868.0","3683.0"
"021063","Perca/Percha","767.0","755.0","1522.0"
"021064","Plaus/Plaus","379.0","342.0","721.0"
"021065","Ponte Gardena/Waidbruck","110.0","88.0","198.0"
"021066","Postal/Burgstall","910.0","963.0","1873.0"
"021067","Prato allo Stelvio/Prad am Stilfserjoch","1789.0","1777.0","3566.0"
"021068","Predoi/Prettau","282.0","269.0","551.0"
"021069","Proves/Proveis","152.0","111.0","263.0"
"021070","Racines/Ratschings","2285.0","2162.0","4447.0"
"021071","Rasun-Anterselva/Rasen-Antholz","1442.0","1424.0","2866.0"
"021072","Renon/Ritten","3901.0","3946.0","7847.0"
"021073","Rifiano/Riffian","672.0","656.0","1328.0"
"021074","Rio di Pusteria/Mühlbach","1566.0","1515.0","3081.0"
"021075","Rodengo/Rodeneck","610.0","588.0","1198.0"
"021076","Salorno/Salurn","1886.0","1907.0","3793.0"
"021077","San Candido/Innichen","1628.0","1689.0","3317.0"
"021079","San Genesio Atesino/Jenesien","1542.0","1504.0","3046.0"
"021080","San Leonardo in Passiria/St. Leonhard in Passeier","1815.0","1736.0","3551.0"
"021081","San Lorenzo di Sebato/St. Lorenzen","1960.0","1934.0","3894.0"
"021082","San Martino in Badia/St. Martin in Thurn","874.0","845.0","1719.0"
"021083","San Martino in Passiria/St. Martin in Passeier","1622.0","1620.0","3242.0"
"021084","San Pancrazio/St. Pankraz","819.0","758.0","1577.0"
"021085","Santa Cristina Valgardena/St. Christina in Gröden","975.0","986.0","1961.0"
"021086","Sarentino/Sarntal","3597.0","3461.0","7058.0"
"021087","Scena/Schenna","1456.0","1462.0","2918.0"
"021088","Selva dei Molini/Mühlwald","759.0","680.0","1439.0"
"021089","Selva di Val Gardena/Wolkenstein in Gröden","1302.0","1311.0","2613.0"
"021091","Senales/Schnals","635.0","606.0","1241.0"
"021092","Sesto/Sexten","951.0","964.0","1915.0"
"021093","Silandro/Schlanders","2951.0","3102.0","6053.0"
"021094","Sluderno/Schluderns","911.0","902.0","1813.0"
"021095","Stelvio/Stilfs","598.0","540.0","1138.0"
"021096","Terento/Terenten","897.0","850.0","1747.0"
"021097","Terlano/Terlan","2151.0","2208.0","4359.0"
"021098","Termeno sulla strada del vino/Tramin an der Weinstraße","1671.0","1712.0","3383.0"
"021099","Tesimo/Tisens","968.0","968.0","1936.0"
"021100","Tires/Tiers","483.0","498.0","981.0"
"021101","Tirolo/Tirol","1231.0","1226.0","2457.0"
"021102","Trodena nel parco naturale/Truden im Naturpark","501.0","526.0","1027.0"
"021103","Tubre/Taufers im Münstertal","471.0","501.0","972.0"
"021104","Ultimo/Ulten","1453.0","1407.0","2860.0"
"021105","Vadena/Pfatten","521.0","494.0","1015.0"
"021106","Valdaora/Olang","1576.0","1568.0","3144.0"
"021107","Val di Vizze/Pfitsch","1530.0","1476.0","3006.0"
"021108","Valle Aurina/Ahrntal","3036.0","2955.0","5991.0"
